ID,period,price,unitp,area,room,bath,terrace,aircon,parking,north,south,east,west,swimpool,garden,duplex,studio,topfloor,conyr,maxfloor,dcount,quality,newdev,dist_city_centre,dist_metro,long,lat
A9559853782870305721,201812,344000,8600,40,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1940,7,25,4,0,2.771099721,0.130145196,-3.702718421,40.44146984
A10983483962339891899,201812,973000,9730,100,2,2,1,1,1,0,0,1,0,0,0,0,0,0,1962,11,151,4,0,2.982983542,0.228876824,-3.699115899,40.44314934
A18107986401111268730,201812,639000,4630.434783,138,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1951,8,20,4,0,3.176105909,0.580354356,-3.695249058,40.44437086
A5287793827825380387,201812,201000,5025,40,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1950,8,61,4,0,2.984469239,0.459760805,-3.695998659,40.44273572
A13280213912227175705,201812,633000,4489.361702,141,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1950,9,57,3,0,2.884420521,0.182479988,-3.699212869,40.44226588
A15483299745663007785,201812,271000,1949.640288,139,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1940,3,8,5,0,2.67060728,0.245383509,-3.697433434,40.44008744
A11694643471635478627,201812,437000,5395.061728,81,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1945,7,66,3,0,2.659609718,0.194875963,-3.700478228,40.44034831
A15040423888246054937,201812,505000,4508.928571,112,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1958,8,61,4,0,2.960999992,0.422621193,-3.696409848,40.4425891
A16421960718539650267,201812,355000,5378.787879,66,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2008,8,31,4,0,3.146080135,0.463574967,-3.696840757,40.44435227
A8820558364117197966,201812,297000,4950,60,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1938,5,19,4,0,3.079707663,0.300726792,-3.699006949,40.44401487
A7336623131087836389,201812,364000,4550,80,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1940,7,28,4,0,2.62420767,0.175872354,-3.699530706,40.43993963
A15362669106641263059,201812,441000,3801.724138,116,5,2,0,1,0,0,0,1,0,0,0,0,0,0,1940,7,44,4,0,2.795649512,0.331284088,-3.697539768,40.44124896
A9895531407200697095,201812,376000,5611.940299,67,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1940,8,41,5,0,2.692074287,0.237912728,-3.699265597,40.44052682
A29646920707126226,201812,249000,6225,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1974,7,49,5,0,3.092204935,0.404310978,-3.697308024,40.44392603
A12408765299020099213,201812,635000,3895.705521,163,4,2,1,1,0,0,0,1,0,0,0,0,0,0,1964,8,41,5,0,2.777000922,0.213438615,-3.698990279,40.44126722
A17164737966704590789,201812,779000,3895,200,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1950,6,7,6,0,3.277652979,0.112047411,-3.703485257,40.44603274
A8542421542528871075,201812,479000,5150.537634,93,3,2,1,1,0,1,0,0,0,0,0,0,0,0,1948,6,15,4,0,3.129110703,0.434550878,-3.697157999,40.44424225
A16083927696580643103,201812,568000,4057.142857,140,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1950,7,25,6,0,3.238162942,0.549099646,-3.696341644,40.44512104
A16615835968108316797,201812,1394000,5576,250,4,3,1,1,1,1,1,0,0,0,0,0,0,0,1965,8,29,2,0,2.658124859,0.057782664,-3.691877212,40.43867938
A7278251151881746558,201812,430000,6615.384615,65,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1955,8,25,5,0,2.772060373,0.239975154,-3.698694677,40.44118793
A17567957051471773270,201812,294000,6533.333333,45,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1950,7,30,4,0,2.965442733,0.325721454,-3.697650297,40.44281586
A15855522641825548403,201812,440000,5866.666667,75,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1994,6,35,4,0,3.137789445,0.409495781,-3.697690178,40.44439219
A1447290802219288688,201812,521000,5210,100,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1949,8,19,4,0,3.193230675,0.344759735,-3.700658056,40.44517604
A8004523101669194148,201812,773000,3043.307087,254,5,3,0,0,0,0,0,0,0,1,0,0,0,0,2002,8,53,3,0,2.60658556,0.162894009,-3.698254001,40.43962302
A1427023882644044408,201812,757000,5734.848485,132,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1955,6,42,5,0,2.924874194,0.154180666,-3.699771421,40.44268592
A13902780917917940856,201812,694000,4786.206897,145,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1946,7,22,4,0,2.625470363,0.289972955,-3.694711741,40.43913986
A10846888952672091384,201812,266000,5428.571429,49,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1940,7,141,4,0,3.259388072,0.124868739,-3.703672227,40.44586944
A18182604977884306861,201812,515000,5722.222222,90,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1940,6,23,4,0,2.695206291,0.250066333,-3.697955375,40.44039059
A16391690307265775349,201812,272000,6476.190476,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1965,7,30,4,0,2.983229672,0.412795177,-3.696589127,40.44282226
A11785046743599123184,201812,562000,3823.129252,147,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1949,8,18,4,0,3.072776076,0.247334215,-3.700363566,40.44406972
A3859632199130146450,201812,1527000,9254.545455,165,2,2,1,1,1,0,1,0,0,1,0,0,0,0,2018,8,16,3,0,2.8479574,0.370379654,-3.693882302,40.44103673
A1879986276032645281,201812,659000,4224.358974,156,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1968,7,21,3,0,2.975886563,0.162806592,-3.700260077,40.44318746
A9732494956255134874,201812,279000,6804.878049,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1961,6,61,4,0,2.995646179,0.370704363,-3.697180806,40.4430259
A18055936269535353750,201812,347000,4753.424658,73,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1940,7,29,4,0,2.444055747,0.089121754,-3.698250413,40.43813656
A15419476931552032390,201812,361000,5157.142857,70,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1940,4,15,5,0,3.049219526,0.275323596,-3.699063104,40.44374426
A9781481106299879660,201812,724000,4553.459119,159,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1983,7,43,2,0,3.28002162,0.498425802,-3.698152219,40.44574075
A10561794753475731005,201812,265000,3785.714286,70,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1940,4,18,4,0,3.075540564,0.281216431,-3.69937247,40.44401266
A10505999997967264403,201812,871000,4682.795699,186,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1994,10,20,4,0,3.125071818,0.269247519,-3.703034617,40.44465711
A10424766877737559879,201812,903000,8439.252336,107,3,2,1,1,0,0,0,0,0,1,1,0,0,0,1934,3,20,5,0,2.615257045,0.302107604,-3.694888037,40.43908475
A259136543551750451,201812,281000,6534.883721,43,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1965,8,77,3,0,3.342061936,0.128942272,-3.702535976,40.44659707
A7897764104930994313,201812,188000,5371.428571,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1956,5,31,4,0,2.507366462,0.094500126,-3.698232797,40.43871324
A9444136323770452867,201812,353000,6921.568627,51,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1940,8,45,3,0,2.912851122,0.343145733,-3.697302872,40.44228642
A4221265836063490030,201812,223000,4460,50,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1935,7,28,4,0,2.663928132,0.27959744,-3.694408164,40.43942997
A12932575534667639566,201812,585000,3900,150,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1949,7,22,3,0,3.196199355,0.367437967,-3.700292529,40.44517826
A14552331382382578725,201812,554000,4261.538462,130,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1962,11,151,4,0,2.913668233,0.179911203,-3.69934546,40.44254435
A3208534227542769200,201812,786000,4912.5,160,3,3,0,1,1,0,0,0,1,0,0,0,0,0,1927,5,18,4,0,3.153642777,0.260400274,-3.702530133,40.44490342
A15175891176461335143,201812,287000,5035.087719,57,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1952,7,66,3,0,2.654622022,0.219232674,-3.69999389,40.44026115
A14390153562039832954,201812,757000,4821.656051,157,4,2,1,1,1,0,1,0,0,0,0,0,0,0,1955,10,21,5,0,2.844148165,0.169012111,-3.699338925,40.44191376
A3097091124258607511,201812,250000,5555.555556,45,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1950,5,18,4,0,3.150096392,0.233107345,-3.703650196,40.4448876
A11622130209242801824,201812,391000,4296.703297,91,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1955,6,7,6,1,3.215085537,0.168052044,-3.704234072,40.44546963
A10928067370592480428,201812,360000,5070.422535,71,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1940,4,15,5,0,3.150277509,0.354266922,-3.699096206,40.44466298
A6382382046814056944,201812,843000,4052.884615,208,4,3,1,1,0,0,0,1,1,0,1,0,0,0,1979,7,43,2,0,3.277245024,0.473867447,-3.698612359,40.445765
A13010211620350148139,201812,1355000,4261.006289,318,5,4,0,1,1,0,0,0,1,0,0,0,0,0,1982,7,86,2,0,3.360576131,0.548552413,-3.697545871,40.44640207
A2437120005463792326,201812,422000,4741.573034,89,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1940,7,25,4,0,2.808221676,0.145848213,-3.703040331,40.44181023
A16100386245287353455,201812,405000,5785.714286,70,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1940,7,22,3,0,2.49286236,0.051420693,-3.69877458,40.43865591
A6330611647705352022,201812,555000,6306.818182,88,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1940,6,23,4,0,2.770117969,0.258538892,-3.698481982,40.44114417
A13409382577771694558,201812,862000,4009.302326,215,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1951,6,13,3,0,2.808570422,0.378880378,-3.694457625,40.44079904
A12988437707445232183,201812,210000,4772.727273,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1950,6,42,5,0,2.886368749,0.227264294,-3.698670031,40.44222411
A5366756522554650424,201812,546000,5250,104,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1940,7,22,3,0,2.526923188,0.086090632,-3.699686803,40.43907382
A5445123960830151158,201812,279000,6804.878049,41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1961,6,61,4,0,3.012056475,0.405156635,-3.69679264,40.44311833
A12435019154801897178,201812,579000,5169.642857,112,3,2,0,1,0,1,0,0,1,0,0,0,0,0,1942,9,37,4,0,2.913630141,0.141874866,-3.702660997,40.44274947
A13170974655382791071,201812,1321000,5284,250,4,3,1,0,1,1,1,1,1,0,0,0,0,1,1965,6,20,2,0,2.559260866,0.168870153,-3.693487637,40.43820126
A17711655163467257102,201812,734000,5132.867133,143,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1949,8,10,4,0,3.08839017,0.255554178,-3.700907823,40.4442466
A17178775005613942278,201812,425000,3512.396694,121,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1940,8,38,4,0,2.81635135,0.057441021,-3.701991344,40.44185264
A6224323168693123286,201812,418000,6333.333333,66,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2007,6,24,4,0,3.01390296,0.310893941,-3.698115356,40.44331755
A14619594398537277008,201812,694000,5028.985507,138,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1940,7,27,5,0,2.719969871,0.254914916,-3.698807824,40.44072778
A7506258018744531207,201812,675000,5232.55814,129,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1952,7,38,4,0,2.739504555,0.27179103,-3.693753562,40.43998345
A15990926815464799179,201812,263000,6261.904762,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1960,7,30,4,0,3.006477748,0.413298448,-3.696662196,40.44304704
A12686731205652433047,201812,192000,6193.548387,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1956,5,31,4,0,2.584563439,0.167696025,-3.697744134,40.43934682
A6796098888388148876,201812,255000,4473.684211,57,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1952,7,66,3,0,2.581085109,0.185629063,-3.700659672,40.43965351
A17595072880012498750,201812,294000,6533.333333,45,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1930,8,77,3,0,3.366022492,0.200009587,-3.701629909,40.44678276
A4024652692355373572,201812,462000,5435.294118,85,2,2,1,1,0,0,1,1,0,0,1,0,0,0,1974,8,25,4,0,2.963366447,0.261085063,-3.703951076,40.44321009
A15757527980109939568,201812,465000,4744.897959,98,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1929,8,34,6,0,3.276929707,0.254387843,-3.701279436,40.44596507
A15847600098947207564,201812,390000,5131.578947,76,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1930,8,24,4,0,2.767194329,0.224192953,-3.698906719,40.44116863
A16293696216393731228,201812,297000,5120.689655,58,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1920,6,13,4,0,2.917194976,0.448717497,-3.696039503,40.44212286
A5168460758765695023,201812,351000,5484.375,64,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1945,7,34,4,0,2.826999846,0.444479628,-3.695546522,40.4411979
A2148300348510477173,201803,587000,4163.120567,141,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1959,7,30,5,0,2.74539513,0.330499564,-3.69677913,40.44066796
A7572659357721326392,201812,768000,4517.647059,170,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1945,6,14,4,0,3.329039191,0.624287543,-3.696090417,40.44591535
A17561408423560986154,201812,833000,6170.37037,135,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1983,7,86,2,0,3.306174205,0.501450442,-3.698201901,40.44598369
A17965835124278677752,201812,950000,6089.74359,156,3,2,1,1,1,0,0,0,0,1,1,0,0,0,2006,6,44,4,0,3.089330896,0.262189297,-3.70041232,40.44422258
A10366182191941636843,201812,795000,4097.938144,194,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1991,8,53,3,0,2.588796938,0.152319978,-3.698134235,40.43944357
A16425606967333300944,201812,649000,8653.333333,75,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1967,7,25,5,0,3.098530436,0.377755149,-3.697804548,40.44404916
A841335752927852591,201812,367000,6672.727273,55,1,1,0,1,1,1,0,0,1,0,1,0,0,0,2014,6,25,4,0,2.680935929,0.227725341,-3.699205525,40.44041907
A12642067715823949853,201812,305000,8714.285714,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1945,7,35,4,0,2.495176974,0.094587308,-3.700191348,40.43883653
A7073462941928422082,201812,188000,5371.428571,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1969,5,31,4,0,2.502604791,0.05195102,-3.69891718,40.43876316
A4416727412010771078,201812,729000,5832,125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1955,6,42,5,0,2.861265999,0.093858668,-3.700249326,40.44215149
A17795662851256188015,201812,874000,6522.38806,134,3,2,1,1,0,0,0,1,0,1,1,0,0,0,2005,6,44,4,0,3.152937981,0.320074137,-3.700831274,40.44482364
A337214631778808289,201812,474000,4309.090909,110,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1940,6,23,4,0,2.718567159,0.278134863,-3.697674176,40.44056346
A4747740582465005192,201812,310000,5849.056604,53,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1940,4,18,4,0,3.145867124,0.323921456,-3.700004588,40.44470252
A2913780619952841719,201812,1501000,5379.928315,279,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1950,8,10,3,0,2.577842976,0.237986259,-3.69426976,40.43858396
A7531154516170904284,201812,2516000,5209.109731,483,6,4,1,1,1,0,1,1,0,0,0,0,0,0,1967,6,20,2,0,2.627799116,0.131245323,-3.692926805,40.43870012
A781979690966717930,201812,451000,3887.931034,116,4,2,0,0,0,1,1,0,0,0,0,0,0,0,1950,5,11,5,0,3.128377284,0.457314356,-3.696780034,40.44418146
A15971060039893045106,201812,857000,4328.282828,198,4,3,1,1,0,0,0,1,1,0,1,0,0,0,1979,7,43,2,0,3.309067792,0.451504477,-3.698780609,40.44607029
A11199897951785278786,201812,768000,5647.058824,136,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1963,5,8,6,0,2.636042835,0.184741993,-3.699378366,40.44003064
A15385734708491728419,201812,536000,5153.846154,104,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1940,7,22,3,0,2.549656614,0.09778691,-3.699382034,40.43924683
A1981855276421437400,201812,418000,4644.444444,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1940,6,40,5,0,2.729841958,0.29363372,-3.697474484,40.44063674
A4907412960169843845,201812,1060000,5435.897436,195,5,2,1,1,0,1,0,1,1,0,0,0,0,0,1969,7,27,4,0,2.519341934,0.149526641,-3.697548974,40.43871737
A16137111454762615750,201812,342000,4684.931507,73,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1940,6,14,3,0,2.789413312,0.425203139,-3.695401137,40.4408204
A15301081943306964844,201812,705000,6588.785047,107,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1940,6,40,5,0,2.778425137,0.280624881,-3.698187593,40.44118198
A9288128478280089451,201812,2011000,7531.835206,267,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1953,7,12,1,0,2.667293939,0.100547595,-3.692315754,40.43890198
A2607831401671241875,201812,1635000,5093.457944,321,5,4,1,1,1,1,1,0,0,0,0,0,0,0,1956,9,33,4,0,2.730988703,0.163146843,-3.692404847,40.43954109
A17679436094718671088,201812,584000,3893.333333,150,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1968,6,48,3,0,2.730214676,0.292946172,-3.697509948,40.44064553
A5750885037720018157,201812,716000,6509.090909,110,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1960,6,14,3,0,2.629375887,0.26034775,-3.69661451,40.43956985
A16119732047754572655,201812,223000,5068.181818,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1950,6,42,5,0,2.84770547,0.143851805,-3.699634344,40.44197504
A12041615781704365703,201812,606000,4590.909091,132,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1955,7,30,4,0,2.763835577,0.235358738,-3.698788348,40.4411243
A183360675564885590,201812,783000,5931.818182,132,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1955,10,21,5,0,2.807427143,0.181763244,-3.699252844,40.44157194
A11339644107402290924,201812,331000,6018.181818,55,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1940,4,18,4,0,3.106393478,0.278763325,-3.700402119,40.44437579
A5923448471639751162,201812,302000,4646.153846,65,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,8,34,5,0,3.023573147,0.191802946,-3.70146808,40.44369365
A14981166015070410469,201812,107000,4458.333333,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1940,5,31,4,0,2.564478891,0.150473111,-3.697824896,40.43917516
A14138757585150900112,201812,708000,5446.153846,130,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1974,7,16,3,0,2.60341648,0.181198665,-3.697734114,40.43951805
A15670610534826554165,201812,420000,4329.896907,97,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1925,6,73,2,0,3.303750927,0.290101252,-3.700715605,40.44617569
A9404593917642498188,201812,490000,5444.444444,90,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1978,7,23,5,0,2.769003191,0.357421753,-3.696568762,40.44084941
A2623219687741634706,201812,678000,4741.258741,143,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1950,9,27,5,0,3.228528819,0.208508985,-3.702336623,40.44557126
A7654316313153553632,201812,282000,8057.142857,35,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1950,6,61,4,0,2.947445244,0.399552927,-3.696668407,40.44250646
A17718523942281926211,201812,926000,4190.045249,221,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1963,8,33,4,0,2.902253539,0.142891316,-3.702766082,40.44264973
A15100128730676594405,201812,272000,3885.714286,70,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1940,7,22,3,0,2.47089488,0.035414462,-3.698855152,40.43846624
A14289420202120722857,201812,222000,4036.363636,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1920,4,22,4,0,2.636827555,0.193299478,-3.699720751,40.44007361
A14932816424492805955,201812,140000,2333.333333,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1950,9,27,5,0,3.190344938,0.20924165,-3.702993553,40.44524294
A2802185377568123324,201812,364000,4333.333333,84,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1947,6,15,5,0,3.132131994,0.466009086,-3.696674101,40.44420012
A15383971831328729976,201812,679000,4526.666667,150,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1958,10,24,5,0,2.846327529,0.191011676,-3.699079438,40.44190632
A12220347591949254997,201812,658000,5140.625,128,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1940,7,27,5,0,2.720218796,0.267574665,-3.698311975,40.44066772
A13723301393048943488,201812,591000,4925,120,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1942,8,17,2,0,2.84736767,0.330214665,-3.697450192,40.44170896
A13534682364640948823,201812,675000,4354.83871,155,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1935,5,29,4,0,3.258897382,0.535774922,-3.696875039,40.4453881
A6413249043208772500,201812,190000,5588.235294,34,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1969,7,38,4,0,2.44327308,0.090380409,-3.698238529,40.43812762
A7906800576297071387,201812,544000,5386.138614,101,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1952,9,30,5,0,2.79536602,0.170350269,-3.699428768,40.44148079
A1371002022809768037,201812,517000,8206.349206,63,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1963,7,83,4,0,2.654277196,0.216928412,-3.699934845,40.4402525
A7342466158112145713,201812,261000,6525,40,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1940,5,31,4,0,2.525437118,0.131966004,-3.69780938,40.4388149
A11585645601101555977,201803,254000,5521.73913,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1930,8,77,3,0,3.384415846,0.204823086,-3.701560847,40.44694534
A8394170974934660823,201812,479000,4790,100,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1988,3,13,4,0,2.98543382,0.258724628,-3.698679359,40.44312496
A6333866705619178609,201812,612000,4279.72028,143,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1968,6,13,4,0,3.251490293,0.632121855,-3.695043593,40.44502976
A10150564820635364781,201812,848000,6057.142857,140,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1985,4,18,3,0,3.379978224,0.043999253,-3.703459463,40.44695182
A14910390817007929075,201812,774000,5863.636364,132,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1955,6,42,5,0,2.872792398,0.175963752,-3.699270795,40.44216643
A12928128050713929389,201812,659000,3969.879518,166,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1950,9,57,3,0,2.834387684,0.141548637,-3.699668502,40.44185771
A9915333753598149069,201812,661000,4896.296296,135,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1940,6,40,5,0,2.764269223,0.294554444,-3.698079987,40.44103849
A10942580280825915439,201812,537000,6392.857143,84,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1963,6,26,4,0,3.101226389,0.532728282,-3.695478194,40.44372084
A15553258402179853108,201812,713000,5166.666667,138,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1965,7,39,3,0,2.633758407,0.217605236,-3.693861462,40.43900983
A9939913492557656325,201812,832000,3481.171548,239,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1950,5,18,4,0,3.163418197,0.248736702,-3.702601818,40.44499307
A12534991351240538697,201812,1096000,5620.512821,195,5,2,0,1,1,0,0,0,1,0,0,0,0,0,1969,1,2,3,0,2.516469019,0.132468488,-3.697761288,40.4387251
A17490141795592377676,201812,253000,4600,55,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1962,6,13,3,0,3.240234554,0.510300777,-3.697121258,40.44525148
A10527539213146149662,201812,412000,4629.213483,89,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1950,7,25,4,0,2.819122372,0.045317628,-3.701850044,40.44187152
A18082269231502073743,201812,900000,5142.857143,175,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1940,6,15,4,0,2.816635805,0.274707586,-3.698143972,40.44152459
A5063912629894753330,201812,675000,5192.307692,130,2,2,1,0,1,1,0,0,1,0,0,0,0,0,1946,7,23,5,0,2.743989395,0.390541176,-3.695184084,40.44035324
A712748580913167882,201812,683000,5059.259259,135,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1940,6,40,5,0,2.709783126,0.263182901,-3.697968562,40.44052565
A11852468290052265240,201812,346000,5164.179104,67,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,7,16,3,0,3.11210376,0.43145841,-3.697050111,40.44407173
A10851463932157898541,201812,946000,4400,215,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1951,6,13,3,0,2.731451263,0.382781743,-3.695182878,40.44023613
A7844911686998641765,201812,733000,4469.512195,164,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1966,8,32,4,0,3.155361779,0.502171907,-3.696298369,40.44435554
A16357169166755620506,201812,627000,5016,125,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1979,6,34,4,0,2.988533991,0.262643393,-3.703764771,40.44343645
A5751676147905900055,201812,229000,5725,40,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1955,7,38,4,0,2.451225979,0.103495292,-3.698062146,40.43817373
A9982098329016620754,201812,239000,5558.139535,43,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1974,5,49,5,0,3.097262621,0.411520105,-3.69723765,40.44396249
A10478994049805754484,201812,128000,4266.666667,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1978,4,59,4,0,3.014184799,0.25007204,-3.69908342,40.44342882
A6498785020124132767,201812,628000,5233.333333,120,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1968,8,31,3,0,2.815076787,0.391745081,-3.696667642,40.44129025
A1925926400187998008,201812,246000,5125,48,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1962,7,29,5,0,3.295506206,0.140930837,-3.702673157,40.44618183
A9965625904659479731,201812,363000,4840,75,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2007,7,34,4,0,2.851408927,0.457195749,-3.695678818,40.44144936
A3387448500544302268,201812,800000,6060.606061,132,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1955,6,42,5,0,2.878318531,0.099672274,-3.700239125,40.44230471
A11432427660420402863,201812,866000,5773.333333,150,3,3,0,1,0,0,1,0,1,0,0,0,0,0,1945,8,24,5,0,3.214177389,0.596139959,-3.695299936,40.44473092
A4891536984909265979,201812,247000,4186.440678,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1968,6,48,3,0,2.7785702,0.337936666,-3.697443675,40.44107837
A12513552970127460532,201812,437000,6522.38806,67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1930,6,29,4,0,3.234774992,0.267220135,-3.706546377,40.44557263
A7935623876929473805,201812,630000,4468.085106,141,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1965,7,16,4,0,2.940927414,0.373542646,-3.705540482,40.44297518
A6257921379482652850,201812,1066000,4053.231939,263,4,2,1,1,1,0,1,1,1,0,1,0,0,0,1970,10,21,4,0,2.501819678,0.14490953,-3.705852746,40.43900931
A16768872379420435173,201812,893000,3986.607143,224,5,3,1,0,0,1,1,1,1,0,0,0,0,0,1963,13,18,3,0,2.854093248,0.214959268,-3.714374273,40.44092993
